"SongNumber","Title","ArtistName","AlbumName","ArtistLatitude","ArtistLongitude","ArtistLocation","Duration","Loudness","Hotness","Tempo","Year","KeySignature","KeySignatureConfidence","TimeSignature","TimeSignatureConfidence"
4656,"Sailing","DJ Ostkurve","Top of the Mountains Vol. 5",,,,207.43791,-3.854,"nan",137.951,0,9,0.006,4,0.034
4657,"Hi Ho Silver","Roy Rogers","A Cowboy's Songbook",40.58751,-122.39293,"Redding CA",154.53995,-16.884,"nan",121.815,0,5,0.301,4,1
4658,"Kanaka 'o Mose","Leonard Kwan","Ke'ala's Mele",,,,202.91873,-22.196,"nan",83.065,0,11,0.936,1,0.025
4659,"Fausse monnaie","Gus Viseur","Paris Jazz Cafe Vol.3",,,,180.00934,-13.512,0.2120454055,90.177,2000,2,0.327,4,0.817
4660,"Siyabonga (Unreleased Bonus Track)","Zimbabwe Legit","Instrumentals and Lost Tracks",,,,235.91138,-10.203,0.2103168168,100.145,0,1,0,4,0.752
4661,"I Want It","Zombie Girl","Back From The Dead",,,"Edmonton Alberta Canada",260.54485,-5.202,"nan",129.984,2006,1,0,4,0
4662,"Strange Thing","Buzzcocks","French",51.50632,-0.12714,"London / Ex-Manchester",219.19302,-7.736,0.5506471534,176.153,1980,4,0.776,4,0
4663,"Ma Rainey's Black Bottom","Ma Rainey","Ma Rainey",32.46292,-84.98763,"Columbus GA",188.94322,-17.714,"nan",99.076,1927,4,0.285,1,0
4664,"The Majesty Of Rock","Spinal Tap","Break Like The Wind",,,,235.41506,-5.492,0.3347065491,129.318,1992,4,0.509,4,0
4665,"Alguna Vez","La Portuaria","Devorador De Corazones",,,,148.00934,-13.607,0,112.071,0,9,0.265,4,0.813
4666,"Revelations","Jesse Malin and The St. Marks Social","Love it to Life",40.79263,-73.80817,"Whitestone Queens NY",243.722,-4.852,0.4721211195,126.105,2007,9,0.585,4,0.689
4667,"Chariots Of Fire","Dino","Hits Of The 80's",34.15917,-118.50119,"Encino CA",245.39383,-20.193,"nan",95.179,0,0,0.014,3,1
4668,"Blaue Matrosen (live)","Der Moderne Man","Drama_ Spiel und Blut (Das Archiv Teil 1)",,,,159.55546,-9.848,"nan",105.29,0,4,0.556,4,0.982
4669,"It's Not Me","3 Doors Down","Here Without You",,,"Escatawpa MS",230.42567,-5.981,0.704963317,86.82,2003,4,0.189,4,0.854
4670,"Journey To Love","Stanley Clarke","The Bass-ic Collection",39.95227,-75.16237,"Philadelphia PA",282.69669,-12.714,0.4890382092,84.064,1975,2,0.377,3,0.488
4671,"I Live to Be Hated","GG Allin","Suicide Sessions / Anti-Social Personality Disorder: Live",44.48721,-71.56889,"Lancaster NH",121.70404,-12.298,0.3829350901,74.82,0,8,0.741,4,0.187
4672,"Rotting Fumes","Hemdale","Rad Jackson",,,,107.57179,-9.883,0.3277366832,108.917,0,10,0.368,1,0
4673,"Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto","Bamberg Symphony Orchestra and Hans Swarowsky","Brahms: The Complete Symphonies and Hungarian Dances",,,,151.01342,-22.492,"nan",137.219,0,2,0.331,4,0
4674,"Victim Of Circumstance","Ten Years After","Live 1990",52.94922,-1.14392,"Nottingham England",248.78975,-11.814,0.2150803185,128.598,1989,5,0.744,1,0
4675,"Mary Jane's Last Dance","Tom Petty And The Heartbreakers","Greatest Hits",,,"Gainesville FL",274.20689,-8.962,"nan",168.946,0,7,0.45,4,1
4676,"Daughter Of Zion","Winston Reedy","Love Thing",,,,235.78077,-8.754,"nan",153.738,1997,6,0.109,4,0.287
4677,"56 Days","Pride Tiger","The Lucky Ones",,,,229.22404,-2.397,"nan",114.061,2007,8,0.211,7,0.909
4678,"Ni Gota De Rencor","Pablo Montero","Donde Estas Corazon",,,,199.94077,-8.596,0,100.048,0,2,0.656,4,1
4679,"Airheads","Sweet","Sweetlife",51.50632,-0.12714,"London England",318.9024,-4.99,"nan",84.103,0,4,0.422,4,0.233
4680,"Come To Find Out","John Hammond","In Your Arms Again",,,,247.32689,-8.405,0.2538347361,90.666,2005,6,0.183,4,0
4681,"Maria","Papa Wemba","M'Zee Fulangenge",-4.03479,21.75627,"Kasai Zaire",278.59546,-8.09,"nan",120.411,0,9,0.631,7,0.393
4682,"French Touch","Richard Galliano","Concerts Inédits: Solo - Duo - Trio",43.57607,7.01815,"Le Cannet France",201.09016,-16.937,0,79.53,1999,4,0.136,5,0.787
4683,"Sublime Ensoñacion","Barbarito Diez","Asi Bailaba Cuba Vol. Iv",,,,157.88363,-9.139,"nan",116.949,0,0,0.792,5,0.937
4684,"Bubblegum","Helen Love","Radio Hits 2",51.48126,-3.18067,"Cardiff Wales",145.78893,-8.871,0.3672734158,156.074,1997,11,0.633,4,0.126
4685,"Lullaby","Seamus Egan","When Juniper Sleeps",,,,205.21751,-18.263,0.3277366832,60.11,0,0,0.5,1,0
4686,"Tell Me Why","Dave Hollister","Things In The Game Done Changed",,,"LOWELL",305.34485,-7.232,0.7288521309,118.052,2006,6,0.443,4,1
4687,"Good Loving","C.C. Adcock","C.C. Adcock",30.9742,-91.52382,"Louisiana",121.0771,-7.071,0,172.716,0,7,0.398,1,0
4688,"Subterranean Homesick Alien","Radiohead","OK Computer (Collector's Edition)",,,"Oxford UK",267.20608,-9.148,0.7750235507,150.848,1997,0,0.847,3,0.401
4689,"Dance_ Gypsy_ Dance","Arthur Tracy","Street Singer",46.97933,28.39131,"Kamenetz-Podolsk Moldavia",161.38404,-15.01,0,138.25,0,5,0.627,4,0
4690,"Til The Victory's Won","Vanessa Bell Armstrong","Walking Miracle",42.33168,-83.04792,"Detroit MI",231.54893,-2.001,"nan",120.977,0,2,0.035,5,0.15
4691,"Love Me","Angelo Badalamenti","The Edge Of Love",40.14323,-74.72671,"New Jersey",168.51546,-21.835,0.4547274443,67.405,0,9,0.802,1,0.483
4692,"El Mes Alt","Sapo","Pastanaga",34.05349,-118.24532,"California - LA",219.74159,-5.155,0,141.45,2003,4,0.014,1,0
4693,"Brother","Alice In Chains","Music Bank",,,"Seattle WA",267.36281,-6.478,0.7087462111,92.012,1992,1,0.134,1,0.094
4694,"Exaltation","Matisyahu","Live at Stubb's",40.65507,-73.94888,"Brooklyn NY",417.67138,-7.865,0.6533066779,181.549,2004,5,0.386,4,0.874
4695,"Punchdrunk","Béla Fleck","Natural Bridge",,,,158.98077,-9.89,0.5754065804,140.659,1982,2,0.761,1,0
4696,"I Love You More Than You'll Ever Know (LP Version)","Donny Hathaway","A Donny Hathaway Collection",41.88415,-87.63241,"Chicago IL",322.87302,-16.336,"nan",72.937,1990,5,0.297,5,0.697
4697,"FRIENDS IN FALL RIVER  (LP Version)","Silverstein","18 CANDLES: THE EARLY YEARS",,,"Burlington Ontario Canada",181.81179,-5.993,"nan",200.375,2006,9,0.315,5,0.279
4698,"Nun singet und seid froh","Thomas Battenstein","Stille Nacht",,,,123.11465,-20.446,"nan",162.103,0,7,0.617,3,0.992
4699,"Two Tickets To Paradise","Eddie Money","Playlist: The Very Best Of Eddie Money",40.65507,-73.94888,"Brooklyn NY",189.30893,-7.54,0.4262235082,86.902,1977,2,0.221,5,0.772
4700,"Road Warrior's Lament","Kris Kristofferson","Broken Freedom Song: Live From San Francisco",25.89958,-97.49553,"Brownsville TX",259.68281,-18.184,"nan",141.51,0,2,0,4,0
4701,"Shake Some Action","Cracker","Clueless / Original Motion Picture Soundtrack",,,"Richmond VA",263.8624,-5.498,"nan",136.459,1995,4,0.675,4,0.068
4702,"Morena Boca De Ouro","Jongo Trio","Jongo Trio",,,,163.36934,-7.657,"nan",184.964,0,11,0.452,1,0
4703,"Ascolta mio dio","The Charms","Trelokoritso - Oles oi epityxies",,,"Mass. - Boston",130.82077,-8.334,"nan",149.054,0,4,0.084,1,0
4704,"Rápido Nos Vamos","Javier Mendoza Band","Matter Of Time",37.16793,-95.84502,"United States",295.57506,-4.639,0,117.116,0,2,0.991,4,0.091
4705,"Travel Song (Reprise)","Dora The Explorer","Dora The Explorer Party Favorites",,,,68.98893,-6.917,0.3347065491,123.965,2008,1,0,4,0.492
4706,"Destroy Babylon","Bad Brains","Live at CBGB 1982",,,"Washington D.C.",85.26322,-9.614,0.5896378914,86.536,1983,9,0.014,4,0.445
4707,"Midnight In Memphis","J.J. Cale","The Very Best Of J.J. Cale",35.472,-97.52033,"Oklahoma City OK",263.94077,-14.293,0.5573131364,111.492,1997,0,0.951,1,0
4708,"O Hiroteros Ehthros Mou","Peggy Zina","To Pathos Ine Aformi",,,,200.38485,-6.654,"nan",96.024,2009,3,0,4,0.526
4709,"Don't Leave","Everyday Sunday","Stand Up",,,"Columbus OH",269.73995,-7.462,0.3231121209,103.009,2002,7,0.424,4,0.306
4710,"Follow Your Dreams (The Plan Album Version)","Raze","The Plan",,,"Wisconsin",196.64934,-2.932,0.2610345692,108.831,0,6,0.024,4,0.019
4711,"Feelin You","DJ Spinn","Juke Trax Online Vol. 6",,,,312.94649,-6.53,"nan",119.987,0,6,0.037,3,1
4712,"Spark","Souls Of Mischief","Urban Renewal Program",37.80506,-122.27302,"Oakland CA",220.96934,-5.911,0.6021199899,96.287,2002,4,0.374,4,1
4713,"This Time I Know","Theodis Ealey","Let Me Put The Head In It - Blues And Soul Mix",32.67828,-83.22295,"Georgia",227.44771,-7.405,"nan",99.238,0,10,0.308,4,0
4714,"He Jiu Bi Hun","Hacken Lee","De Xin Ying Shou Yan Chang Hui 2006",,,,188.52526,-11.786,"nan",112.081,0,6,0.488,4,1
4715,"God Will Make A Way","Janet Paschal","The Good Road",35.21962,-80.01955,"North Carolina",316.36853,-11.536,0.3395762926,119.194,0,7,0.356,4,0.938
4716,"Horrible","Jack Off Jill","Humid Teenage Mediocrity",26.12367,-80.14356,"Ft. Lauderdale FLORIDA",149.36771,-12.625,0.6136522021,177.866,1995,8,0.436,1,0
4717,"Another Year","K's Choice","Live",,,,207.56853,-11.622,"nan",171.648,2000,9,0.326,4,0.437
4718,"Circle Of Hands (For A Time Like This Album Version)","Sheila Walsh","FOR A TIME LIKE THIS",,,,332.01587,-9.475,0.2411151509,88.012,0,7,0.225,4,0.287
4719,"Memphis In The Meantime","John Hiatt","Greatest Hits: The A&M Years '87- '94",,,"Indianapolis IN",239.5424,-8.626,0.6085528213,181.355,1987,9,0.443,4,0.472
4720,"Turn Around (LP Version)","Chris Rodriguez","Beggar's Paradise",,,,209.52771,-5.439,"nan",121.101,0,4,0.871,4,1
4721,"Hatesex (Reborn)","Hatesex","Unwant",,,,376.08444,-10.203,"nan",126.955,0,1,0.569,4,1
4722,"Ridin' High","The Impressions","Soul Legends",,,"United States",143.15057,-7.293,0,116.122,0,7,0.61,4,0.31
4723,"Noches Arabes","Los Fabulosos Cadillacs","Bares y Fondas",-34.60852,-58.37354,"Buenos Aires.",187.0624,-15.909,0.4348380903,0,1986,0,0.881,4,0.761
4724,"Aurora","NAZCA PERU","INKARU",,,,159.45098,-6.22,0.1985968153,147.734,0,4,0.62,1,0.605
4725,"Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court)","Neeme Jarvi","KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations",,,,194.48118,-17.382,"nan",131.118,0,8,0.641,1,0
4726,"Bar Talk","Ed Calle","Twilight",27.9758,-81.54106,"Florida",253.51791,-6.803,0,116.034,0,5,0.61,4,0.107
4727,"We Will Rock You","Nickelback","Photograph [Commercial Single]",49.26044,-123.11403,"Hanna Alberta Canada",119.7971,-5.535,0.6276086028,161.909,2005,11,0.354,4,0.685
4728,"Fair Diana","Johnny Keating & All Stars","Ultraviolet",,,,160.31302,-13.567,"nan",118.617,0,10,0.353,3,0.857
4729,"Freedom","Jah Cure","The Universal Cure",,,"Montego Bay Jamaica",287.65995,-6.304,0.4851223641,85.731,2008,5,0.551,1,0.584
4730,"Happy Cycling","Boards of Canada","Music Has The Right To Children",,,"Scotland",472.52853,-13.207,0.6854736382,100.013,1996,7,0.087,4,0.831
4731,"Personal Tragedy","Ron Goodwin","Battle Of Britain",50.3758,-4.13689,"Plymouth Devon England",47.51628,-19.995,0.2120454055,61.409,1999,7,0.21,1,0
4732,"Roman Empire","P.o.d","When Angels and Serpents Dance",,,,159.76444,-10.012,0.596300264,128.961,0,2,0.247,3,0.793
4733,"Urbania","Statues","Aux",46.49,-80.99001,"Sudbury Ontario - Canada",211.01669,-8.873,0,107.892,0,0,0.774,4,0
4734,"Un Amor En El Olvido","Marisela","Borron Y Cuenta Nueva",,,,200.28036,-9.437,0.3759843015,84.81,0,2,0.568,4,0.589
4735,"For Me And My Gal","Ed Ames","Reader's Digest Music: Ed Ames - The Reader's Digest Sessions_ Vol. 1",42.4266,-71.07352,"Malden MA",154.30485,-11.467,0.233166334,134.56,0,0,0.651,1,0.014
4736,"Heiliges Feuer","A Challenge Of Honour","Wilhelm Gustloff",,,,242.28526,-13.459,0.3725300394,120.059,0,9,0.438,3,1
4737,"I'm Amazing","Keb' Mo'","Keep It Simple",34.05349,-118.24532,"Los Angeles CA",194.48118,-10.981,0.5360321117,88.746,2004,7,0.511,1,0
4738,"Better Way Of Life","George Nooks","Standing By",,,,223.50322,-5.641,"nan",149.827,2001,7,0.549,4,0.09
4739,"Cursed Again","MU330","Chumps On Parade",,,"St. Louis MO",132.44036,-7.554,0.460484845,126.274,1997,0,0.601,4,1
4740,"Drummer Boy","The Clark Sisters","Family Christmas",,,,283.0624,-8.691,0.3041695034,108.584,0,7,0,4,0.78
4741,"Old Friends","Simon & Garfunkel","The Collection",,,"Forest Hills Queens New York City NY USA",130.76853,-23.964,"nan",149.9,1968,4,0.247,3,1
4742,"Double Jig: The Rolling Wave","Willie Clancy","Willie Clancy The Gold Ring",52.85551,-9.40102,"Miltown Malbay Ireland",105.74322,-11.367,"nan",145.635,0,2,0.818,1,0.64
4743,"Frontiers (LP Version)","Bela Fleck And The Flecktones","Bela Fleck and the Flecktones",,,,368.53506,-20.335,"nan",227.48,0,5,0.542,4,0.422
4744,"Tudo E Ilusao (1997 Digital Remaster)","Clara Nunes","Bis - Clara Nunes",,,,188.44689,-12.665,"nan",104.709,0,10,0.116,4,0
4745,"Jody","Jeff Beck Group","Original Album Classics",,,,367.46404,-12.569,0.284327696,159.415,1971,0,0.555,1,0
4746,"Star","Krystof","Mikrokosmos",,,"Havířov Česká republika",301.24363,-7.016,0.4137398359,105.157,2004,0,0,3,0.904
4747,"Rain Please Go Away","The Del McCoury Band","Celebrating 50 Years Of Del McCoury",,,,161.95873,-11.68,0,104.79,0,11,0.699,4,0.711
4748,"Fingerprints","Minipop","A New Hope",,,"Corte Madera CA",163.00363,-4.993,0.673074435,160.051,2007,2,0.208,4,0.614
4749,"Get Back","F4","Discobeatles",,,,279.32689,-10.432,"nan",135.064,0,2,0.305,4,0
4750,"Love Without Fear","Katie Armiger","Katie Armiger",,,,288.28689,-6.156,0,155.926,0,4,0.845,4,0.896
4751,"Give Me Your Word","Frank Ifield","The Best Of The EMI Years",52.40698,-1.50776,"Coventry England",152.18893,-14.712,0,101.335,0,6,0.63,4,0.914
4752,"Hurry Hurry Baby (Dj Edit)","Fyah Blaze","Rustic",,,,62.92853,-6.634,"nan",121.407,0,1,0.75,5,0.901
4753,"Losing Weight Part 2","Cam'Ron / Juelz Santana","Come Home With Me",40.8079,-73.9454,"Harlem NY",366.05342,-6.426,0.4740548309,110.57,2002,2,0,3,1
4754,"Improv #1","Gonzalo Rubalcaba","Solo",23.1168,-82.38859,"Havana Cuba",206.00118,-24.57,"nan",72.071,2006,3,0.569,1,0
4755,"Kids In the Store","George Lopez","Team Leader",,,"ORANGE California",261.51138,-15.336,"nan",83.883,2003,5,0.253,1,0.568
4756,"Distant Voices","Atman","The Lonely Road",,,,268.22485,-11.783,0.3795233244,91.007,2002,1,0.664,4,1
4757,"Goofy Golf","Mack and Jamie","Extreme Channel Surfing",,,,65.95873,-21.685,"nan",76.125,0,6,0.359,1,1
4758,"Mi Alma Esta Enamorada","Bobby Pulido","Enséñame",26.30116,-98.1607,"Edinburg TX",233.06404,-9.433,0,199.826,1996,2,0.636,4,0
4759,"Pish Tash","Mish Mash","Mish Mash_ Le Blues European: Musique Slave Et Klezmer",,,,202.68363,-11.123,0,126.785,0,9,0.705,4,0.679
4760,"Immonumental","Flowin Immo et Les Freaqz","Immoment",,,,185.10322,-6.79,0.2998774883,51.714,2009,4,0.138,4,0
4761,"Borrow Mine","Bebo Norman","Try",,,,280.39791,-5.174,0.4733465411,144.022,2004,1,0.444,4,0.754
4762,"Tabloid Junkie","Michael Jackson","HIStory - PAST_ PRESENT AND FUTURE - Book I",,,,272.71791,-6.779,"nan",111.132,1995,10,0.596,4,1
4763,"Under The Palms","Photek","Solaris",52.05777,1.14378,"Ipswich England",157.3873,-15.006,0.4689977876,105.085,2000,2,0.087,4,1
4764,"Superstar","BigElf","Cheat the Gallows",,,,225.59302,-4.456,0.6645424152,120.07,2008,10,0.252,4,0.033
4765,"Bubulina","Sui Generis","Adios Sui Generis Vol III",,,,319.00689,-14.886,0.2669551863,109.305,1975,9,0.259,5,0.795
4766,"Limosna De Amores","Isabel Pantoja","A Tu Vera",,,,237.322,-8.361,"nan",128.502,1999,4,0.837,3,0.708
4767,"Seis Perlas Cubanas","Orquesta Sublime","Sabor A Cuba",21.51102,-77.80679,"Cuba",172.85179,-10.501,"nan",208.737,0,7,0.471,3,1
4768,"Rebelion","Juanes","La Vida Es Un Ratico En Vivo",,,"Medellin Colombia",332.5122,-5.821,0.3041695034,196.106,0,11,0.575,4,0
4769,"Pus-Filled Carcass","Hemdale","Rad Jackson",,,,166.68689,-9.329,"nan",122.678,0,10,0.395,3,0.808
4770,"You Made The Difference To My Life (LP Version)","Ben E. King","Street Tough",,,,339.66975,-12.652,0,208.338,0,4,0.393,4,0.745
4771,"Death Don't Have No Mercy","Hot Tuna","Hot Tuna: Live",37.77916,-122.42005,"San Francisco CA",375.562,-15.202,"nan",116.806,1970,2,0.169,1,0
4772,"Peace Prayer","Dhamika","Levitation Gravitation",62.19845,17.55142,"Sweden",439.17016,-17.045,"nan",66.691,0,0,0.301,5,1
4773,"On The Boards","Taste","On The Boards",53.41961,-8.24055,"Ireland",362.03057,-13.839,0.6987084617,161.529,1970,9,0.44,1,0
4774,"Flash_ Crash and Thunder","The LeRoi Brothers","Happy Birthday Buck - A Texas Salute to Buck Owens",,,,126.53669,-7.093,"nan",121.666,0,4,0.409,4,1
4775,"She Will Never Let Me Down","Toots & The Maytals","Pressure Drop: The Definitive Collection",,,,125.88363,-9.969,0.4609631614,115.75,1998,5,0.673,4,1
4776,"The Legionnaire","K.T. Oslin","Tribute To Piaf",33.13178,-91.96148,"Crossett AR",250.5922,-3.082,"nan",192.027,0,9,0.443,4,0
4777,"Life","Cece Winans","Everlasting Love",35.2225,-80.83754,"Charlotte NC",248.99873,-7.181,0.3491669021,124.332,1998,0,0.282,4,0.428
4778,"Meditations","Joanna Connor","Nothing But The Blues",39.73926,-89.50409,"Brooklyn NY",174.602,-15.493,"nan",86.475,0,7,0.884,3,0.923
4779,"Of Myth And Men (Album Version)","Red I Flight","The Years",,,,259.29098,-5.033,0.3589765264,92.439,2008,6,0.087,4,0.734
4780,"Bubbles in My Beer","Bob Wills","Backline Volume 4",31.30757,-96.63166,"Kosse TX",137.42975,-15.987,"nan",86.197,1991,0,0.557,4,0.708
4781,"In Place Of Love [edit]","Terminal 11 feat. b.b0Nd","Open Up And Say...@<%_|^[!]: A Tigerbeat6 Compilation",,,,114.83383,-7.769,"nan",127.355,0,1,0.632,4,0.622
4782,"Hip Hug Her","Jimmy McGriff","The Best of the Headfirst Years",39.95227,-75.16237,"Philadelphia PA",272.09098,-13.331,0,105.509,0,10,0.276,4,1
4783,"Are We Mindless?","Headhunter","Rebirth",,,,284.9171,-5.068,0,173.985,0,7,0.221,4,0.067
4784,"Stranger In My Room","Year Long Disaster","Black Magic; All Mysteries Revealed",34.05349,-118.24532,"Los Angeles CA",222.04036,-4.776,0.6502487244,166.025,2010,9,0.493,4,0.792
4785,"I'm Going Around In Circles","Jimmy Witherspoon","Blowin' In From Kansas City",33.92192,-93.14939,"Gurdon AR",191.9473,-12.546,"nan",53.672,0,10,0.348,3,0.412
4786,"Playing the Role of God","Adrenaline","Castrum Doloris",37.16793,-95.84502,"Chicago IL",231.96689,-5.621,0,146.879,0,0,0.376,4,0
4787,"Wigue","Dobet Gnahoré","Djekpa la you",,,"BELGIUM",46.21016,-15.912,0.4051157217,142.782,2010,1,0.663,3,0.914
4788,"Sangre americana","Bacilos","Sinverguenza",,,,229.32853,-5.047,0.5428987433,156.002,2004,10,0.19,4,0.974
4789,"Grin'in In Ya Face","Smidi Beats","Las Vegas Number 1 Producer",38.50205,-117.02258,"Nevada",190.35383,-8.441,"nan",139.167,0,3,0.518,4,0.628
4790,"Sabina","Sam Fan Thomas","Makassi",,,,433.42322,-12.398,"nan",135.458,0,7,0.634,4,1
4791,"Dios Bendiga","Andy & Lucas","Ganas De Vivir",,,"Cádiz",289.12281,-3.628,0.4274465715,143.855,0,1,0.891,4,0.589
4792,"The Dance at The Gym","The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra","West Side Story - Original Broadway Cast",,,,185.99138,-14.953,"nan",111.506,0,7,0.593,3,0.639
4793,"It's So Hard To Stumble (When You're Down On Your Knees)","Lou Reid & Carolina","My Own Set Of Rules",35.21962,-80.01955,"North Carolina",145.94567,-9.063,0,109.696,0,4,0.014,4,0.653
4794,"Because - Part 1","Buddy Johnson","Jukebox Hits 1940-1951",34.30246,-79.87162,"Darlington SC",171.38893,-10.03,"nan",67.176,0,1,0.693,1,0.721
4795,"If I Had My Way I'd Tear This Building Down","Blind Willie Johnson","The Roots Of Rap: Classic Recordings From The 1920s & 30s",31.30627,-96.89774,"Marlin TX",189.3873,-16.111,0.3585349759,164.641,1996,5,0.215,1,0
4796,"Rainin' In My Heart","The Fabulous Thunderbirds","Powerful Stuff",30.2676,-97.74298,"Austin TX",221.23057,-14.977,0.2150803185,110.98,1989,4,0.69,3,1
4797,"Doin' It","Riviera Regime","Thugz Of War",,,,275.22567,-5.572,0,93.03,0,2,0.02,4,0.934
4798,"The Education Of Jamie","The Family Stand","Moon In Scorpio",40.65507,-73.94888,"Brooklyn",413.54404,-10.216,0,122.691,0,9,0.77,4,1
4799,"An Afternoon On the Moon (Jet Jaguar's Remix)","Rhian Sheehan","Paradigm Shift",-41.28054,174.76714,"Wellington",200.77669,-12.88,"nan",98.998,2001,5,0.158,4,0.905
4800,"Maudits anglois","Alexis HK","Les Affranchis",,,,202.57914,-12.215,0.3277366832,160.066,2009,11,0.483,4,0.356
4801,"The Bubble","Tha Liks featuring King T","X.O. Experience",,,,251.6371,-5.17,"nan",89.311,2001,1,0.162,5,0.599
4802,"Goodnight Girl","Wet Wet Wet","All I Want",55.8578,-4.24251,"Glasgow Scotland",257.25342,-4.925,"nan",93.156,1992,2,0.393,4,0.824
4803,"Jokers and Thieves","Chris Vickery","Temporary Measures",49.38426,-84.75627,"CANADA - Ontario",191.7122,-9.22,0.3409227559,141.868,0,0,0.417,4,0
4804,"Print","Jacob Young","This Is You",,,,335.93424,-21.498,0,77.635,0,5,0.275,5,0.672
4805,"Ai De Jie Shi","Leo Ku","Steel Box Collection - Leo Ku",,,,280.55465,-9.801,"nan",110.007,0,4,0.299,4,1
4806,"Shi Qu Ni","Elva Hsiao","The Fifth Ave",,,,287.92118,-6.916,"nan",135.778,0,1,0.806,4,0.389
4807,"La Ley De La Vida","Fito Paez","Confiá",,,,273.03138,-6.116,0.4961753357,124.989,2010,4,0.127,4,0
4808,"Wanna Be A Star","Kool Keith","Official Space Tape",,,,222.30159,-4.224,0.3231121209,181.208,1996,9,0.459,4,0
4809,"Soon Come (2002 Digital Remaster)","Peter Tosh","Bush Doctor",,,"Westmoreland Jamaica",238.23628,-7.261,"nan",92.643,1978,11,0.299,4,0
4810,"Awake (Album Version)","Onesidezero","Is This Room Getting Smaller?",34.05349,-118.24532,"Los Angeles CA",228.80608,-6.036,0.2063969158,86.844,2001,11,0.568,4,1
4811,"Decir Adios","Carlos Ponce","Carlos Ponce",,,,269.97506,-8.704,0.371458477,84.631,1999,1,0.378,5,0.899
4812,"Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo","Solomon","Solomon plays Beethoven",,,"New York",150.88281,-30.381,"nan",90.987,0,7,0.126,3,0.738
